,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999","Income_$10,000_14,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Income_$100,000_149,999",Some_other_race_alone_percent,"Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $75,000 to $99,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more"
644,36250.0,7.3,11.0,10.2,1.7,11.0,0.0,10.4,4.6
645,26431.0,12.2,8.8,18.5,12.2,8.8,0.017514314584,3.7,6.1
646,50298.0,9.3,16.5,4.3,6.9,16.5,0.0495333811917,13.4,7.5
647,50313.0,11.9,4.4,2.0,8.9,4.4,0.109128866958,8.3,9.4
648,37284.0,16.1,6.3,5.8,11.2,6.3,0.024972557629,14.4,6.9
649,54360.0,15.6,8.4,7.2,14.2,8.4,0.15273556231,18.9,1.8
650,29962.0,19.7,8.7,5.5,13.5,8.7,0.0302976924432,8.6,2.4
651,35740.0,14.7,6.2,3.5,8.4,6.2,0.0634506736202,9.3,3.1
652,36439.0,3.7,9.6,7.3,3.7,9.6,0.110724637681,3.5,3.2
653,36133.0,9.1,15.3,11.5,4.8,15.3,0.156461271006,6.6,5.9
654,12454.0,41.2,0.0,13.5,29.6,0.0,0.253708551483,3.9,0.0
655,39174.0,14.6,8.7,9.6,10.3,8.7,0.0769563337657,9.2,3.0
656,24963.0,17.9,3.1,11.7,13.5,3.1,0.242023082145,4.2,0.0
657,47939.0,9.6,5.6,10.5,8.0,5.6,0.0544142143254,22.5,11.4
658,19416.0,33.4,9.5,9.5,17.0,9.5,0.321437422553,3.2,1.3
659,41807.0,14.9,8.5,9.6,10.9,8.5,0.0519979936465,8.7,6.5
660,57448.0,4.4,13.5,5.4,4.4,13.5,0.0299769408148,20.9,4.5
661,42321.0,8.6,6.6,12.2,5.6,6.6,0.061017929439,10.1,2.9
662,47123.0,3.0,15.3,13.1,1.2,15.3,0.0,10.0,12.8
663,56458.0,4.5,10.9,5.6,0.0,10.9,0.0574162679426,14.6,5.5
664,34938.0,6.9,11.9,6.8,4.9,11.9,0.06075768406,6.5,6.9
665,44592.0,10.9,10.3,10.7,7.8,10.3,0.140040962622,8.7,11.8
666,53313.0,11.5,6.7,6.1,9.9,6.7,0.00224803297115,18.1,4.8
667,88036.0,8.9,24.1,2.6,7.5,24.1,0.0189897455374,11.7,20.5
668,63245.0,4.1,14.4,5.4,2.4,14.4,0.11071932299,15.4,3.6
669,67679.0,10.3,13.5,3.8,5.7,13.5,0.12014200299,20.3,11.5
670,23533.0,15.8,9.9,14.4,12.0,9.9,0.30361849988,3.3,0.9
671,31055.0,13.5,6.0,8.3,10.1,6.0,0.267060469454,10.4,4.5
672,19441.0,3.5,0.0,31.1,0.0,0.0,0.0736228813559,0.0,0.0
673,26964.0,19.7,5.2,12.5,9.2,5.2,0.0503060952888,4.0,1.5
674,22354.0,21.8,3.3,15.5,16.3,3.3,0.292019347037,2.7,2.9
675,41804.0,10.8,2.8,3.4,5.3,2.8,0.104353101775,12.4,2.5
676,51352.0,12.5,12.5,6.8,8.3,12.5,0.151535087719,14.3,2.8
677,37946.0,16.8,3.3,2.4,11.0,3.3,0.119377835386,9.0,3.7
678,50739.0,16.2,17.0,0.0,16.2,17.0,0.0727272727273,4.5,17.0
679,78333.0,2.8,19.8,3.5,1.4,19.8,0.00193423597679,11.9,19.4
680,42333.0,13.4,16.8,6.7,9.0,16.8,0.0772727272727,6.0,7.3
681,54309.0,9.3,11.3,5.6,4.2,11.3,0.0382462686567,12.8,11.3
682,53098.0,11.5,14.9,5.5,8.7,14.9,0.0633031889576,6.0,9.4
683,25725.0,27.4,9.4,7.3,22.5,9.4,0.1381741276,9.7,4.2
684,13313.0,39.5,1.9,15.5,29.2,1.9,0.0626817447496,4.1,2.3
685,54222.0,10.5,8.2,8.5,9.2,8.2,0.0247185511503,17.6,5.0
686,35662.0,14.6,9.7,10.0,11.1,9.7,0.207057256991,8.2,1.1
687,80481.0,1.6,20.5,2.3,1.6,20.5,0.0718436344427,8.7,21.2
688,24609.0,17.8,3.5,25.2,17.8,3.5,0.0301995798319,7.1,2.9
689,65123.0,13.0,8.8,8.4,7.7,8.8,0.0431115276476,20.9,7.9
690,29650.0,9.9,1.8,11.2,6.9,1.8,0.0232779097387,6.7,5.2
691,54122.0,21.0,16.6,2.4,13.1,16.6,0.104468412943,14.1,4.6
692,18030.0,24.8,2.5,19.4,18.0,2.5,0.014971118708,4.7,0.4
693,49771.0,16.8,13.3,5.4,9.0,13.3,0.0304512113803,10.5,6.3
694,19931.0,19.6,6.7,19.0,13.3,6.7,0.00866411444691,5.2,3.8
695,22321.0,19.1,3.6,12.2,17.2,3.6,0.0,6.8,0.0
696,34846.0,15.7,6.2,6.7,12.8,6.2,0.00818584070796,7.9,5.9
697,21300.0,25.5,7.7,14.0,24.7,7.7,0.0171284634761,2.3,2.1
698,44543.0,13.0,10.0,10.0,9.5,10.0,0.0224382946896,6.4,9.4
699,61198.0,8.1,14.1,5.1,5.9,14.1,0.0152463925946,6.0,9.7
700,20431.0,23.1,4.3,15.9,18.0,4.3,0.0704780010864,2.6,2.4
701,26623.0,22.5,9.9,14.3,15.2,9.9,0.00609756097561,12.3,0.8
702,27740.0,11.4,4.2,21.5,8.7,4.2,0.0216954600241,3.9,0.0
703,41771.0,7.9,10.0,6.2,4.3,10.0,0.0,16.8,10.8
704,67432.0,5.2,16.0,7.6,3.9,16.0,0.106930693069,13.1,19.5
705,27639.0,15.3,4.2,12.9,10.6,4.2,0.0133120340788,9.2,3.9
706,38138.0,14.7,9.4,10.3,11.7,9.4,0.142889647327,12.7,5.6
707,34267.0,13.1,7.3,8.6,8.2,7.3,0.148733315173,10.4,2.3
708,55250.0,6.5,7.1,0.9,6.5,7.1,0.0498763396538,17.3,12.3
709,33563.0,8.8,7.4,7.5,6.8,7.4,0.0386048988285,5.7,1.3
710,81696.0,15.7,14.7,2.3,15.7,14.7,0.0,11.5,28.7
711,49914.0,10.8,11.6,6.3,5.8,11.6,0.0363951473137,10.0,7.4
712,61776.0,4.2,8.6,3.2,1.5,8.6,0.00718390804598,15.1,19.0
713,39526.0,9.3,12.1,7.7,3.4,12.1,0.0265625,9.0,1.9
714,35893.0,17.1,5.3,11.9,15.3,5.3,0.0186230248307,10.8,9.0
715,81711.0,5.7,37.2,0.0,3.0,37.2,0.0,7.8,10.2
716,51375.0,14.9,11.2,6.8,10.4,11.2,0.142247191011,8.1,9.6
717,55250.0,7.7,11.8,10.1,2.6,11.8,0.0,8.8,12.9
718,52786.0,13.9,16.7,2.5,5.1,16.7,0.0292452830189,7.9,4.3
719,52147.0,2.7,15.9,8.0,2.7,15.9,0.0111441307578,15.1,7.7
720,48333.0,7.6,19.1,2.5,7.6,19.1,0.0887154009936,9.3,8.3
721,53289.0,6.7,14.4,1.2,6.7,14.4,0.0119760479042,11.5,9.0
722,56786.0,7.8,19.0,3.0,2.0,19.0,0.00762146713242,14.9,2.3
723,54145.0,9.4,16.7,2.0,4.3,16.7,0.00674308833446,9.5,8.8
724,14079.0,38.8,0.0,14.5,25.2,0.0,0.0533794862452,5.8,0.0
725,49464.0,12.8,7.6,3.6,5.0,7.6,0.00348605577689,11.0,9.7
726,64417.0,0.0,18.0,0.9,0.0,18.0,0.0976113240932,14.0,11.6
727,56429.0,13.9,13.4,3.0,9.3,13.4,0.0280172413793,14.8,3.3
728,54250.0,7.8,15.6,4.4,2.7,15.6,0.0,12.1,6.2
729,53061.0,11.2,12.9,7.7,8.0,12.9,0.0633001422475,6.5,10.6
730,38098.0,10.2,5.1,2.7,7.6,5.1,0.149800796813,19.8,5.3
731,41349.0,15.6,10.3,8.7,8.3,10.3,0.112384069831,10.4,7.0
732,31477.0,21.8,6.3,1.0,12.2,6.3,0.0825991189427,5.7,6.9
733,40765.0,17.7,17.1,7.0,11.0,17.1,0.0,9.1,3.5
734,40341.0,9.3,5.9,8.0,6.0,5.9,0.0099846390169,15.7,4.0
735,43832.0,5.2,5.9,9.2,1.3,5.9,0.0,7.3,9.8
736,72083.0,2.8,10.9,13.3,0.0,10.9,0.00523255813953,27.9,10.9
737,45230.0,3.3,6.6,19.5,0.0,6.6,0.0,8.7,4.3
738,50489.0,9.1,7.5,5.0,2.2,7.5,0.0408406973967,11.2,14.1
739,50448.0,18.8,9.3,8.5,14.9,9.3,0.0,20.8,5.8
740,41806.0,11.3,10.7,11.4,8.1,10.7,0.0680539932508,20.3,2.0
741,55606.0,8.2,12.6,7.6,5.2,12.6,0.0410576667552,18.6,8.1
742,56338.0,10.0,9.4,7.6,6.9,9.4,0.0103156591706,13.5,12.8
743,34931.0,13.3,9.5,2.8,11.5,9.5,0.0,9.0,6.6
744,56667.0,7.8,11.8,4.6,7.2,11.8,0.00479616306954,9.8,8.8
745,57988.0,10.7,8.3,5.5,7.5,8.3,0.0279709473034,18.7,11.0
746,44654.0,10.3,7.7,1.9,8.7,7.7,0.0154394299287,12.3,6.3
747,49760.0,13.7,17.8,7.9,10.7,17.8,0.0384484518544,14.2,5.4
748,43972.0,22.6,14.4,6.0,16.0,14.4,0.0,10.4,6.6
749,77262.0,2.1,9.7,2.4,2.1,9.7,0.0,22.6,22.2
750,63750.0,10.6,16.3,10.4,7.3,16.3,0.00667693888033,6.7,15.9
751,45368.0,1.9,13.8,5.8,1.9,13.8,0.0044094488189,9.1,6.1
752,39896.0,5.6,10.2,2.1,5.6,10.2,0.089687870407,15.7,2.6
753,69732.0,4.4,12.3,6.4,1.7,12.3,0.0153374233129,16.4,18.2
754,75321.0,4.1,23.6,4.6,0.0,23.6,0.0,16.5,10.6
755,90568.0,5.8,26.0,2.6,3.8,26.0,0.0692995529061,14.1,22.2
756,62381.0,1.9,16.3,10.4,0.0,16.3,0.0,16.7,12.7
757,91336.0,1.8,28.0,0.0,1.8,28.0,0.00314465408805,26.4,13.3
758,61250.0,8.4,17.9,15.7,6.8,17.9,0.0,11.5,15.8
759,66094.0,7.1,25.6,4.5,4.4,25.6,0.0219039595619,12.9,8.5
760,79851.0,1.5,23.0,4.3,1.5,23.0,0.0,25.6,10.5
761,56204.0,10.2,11.7,3.2,10.2,11.7,0.0616942909761,6.2,15.0
762,51522.0,17.2,4.7,0.0,12.9,4.7,0.0964673913043,9.2,18.2
763,119821.0,0.0,22.7,1.7,0.0,22.7,0.11402946829,13.6,36.1
764,96125.0,5.1,28.2,2.1,3.3,28.2,0.020325203252,11.9,20.0
765,83403.0,4.7,30.1,0.9,0.0,30.1,0.0,12.6,12.3
766,84744.0,7.8,27.4,0.0,6.1,27.4,0.0154845154845,21.9,11.8
767,69087.0,9.8,17.1,7.7,9.8,17.1,0.0,8.9,12.6
768,80233.0,2.1,21.7,3.1,2.1,21.7,0.0137434554974,28.9,8.0
769,48036.0,9.6,12.9,3.7,4.7,12.9,0.071201525747,15.4,9.6
770,92708.0,0.0,44.5,0.0,0.0,44.5,0.0,2.4,4.2
771,77569.0,0.0,17.3,1.7,0.0,17.3,0.141326740832,20.0,12.9
772,97381.0,11.1,30.1,2.9,4.2,30.1,0.0536544148711,9.0,18.1
773,74412.0,1.7,7.5,7.1,1.7,7.5,0.0,30.1,11.9
774,67610.0,0.0,15.4,2.3,0.0,15.4,0.019394512772,14.9,10.7
775,83581.0,3.8,28.1,2.7,0.0,28.1,0.00407747196738,13.3,11.5
776,57824.0,13.1,20.5,2.7,7.4,20.5,0.0,11.4,4.2
777,61714.0,4.6,14.4,0.0,3.9,14.4,0.0189393939394,18.5,12.9
778,76500.0,12.6,17.9,4.3,10.7,17.9,0.0676829268293,27.4,7.8
779,63298.0,1.5,16.1,2.9,1.5,16.1,0.0169291338583,18.9,7.7
780,92904.0,6.1,30.0,0.0,4.2,30.0,0.0,13.0,13.0
781,75526.0,4.4,20.8,2.7,2.1,20.8,0.0,9.2,20.6
782,76582.0,3.1,17.5,3.1,1.4,17.5,0.0,12.9,21.6
783,39042.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,12.7
784,82261.0,4.2,17.9,4.2,0.9,17.9,0.00612391930836,19.6,21.2
785,68288.0,5.8,14.0,0.0,2.5,14.0,0.0,18.1,6.1
786,92500.0,2.1,25.6,2.5,1.1,25.6,0.0,15.5,20.7
787,56281.0,6.0,15.7,0.0,2.0,15.7,0.0046490004649,10.5,7.5
788,61888.0,0.0,18.8,1.6,0.0,18.8,0.0607088989442,7.2,12.6
789,54394.0,1.8,11.7,2.3,0.7,11.7,0.0243153314564,17.5,2.2
790,81992.0,3.6,25.1,2.9,0.0,25.1,0.0710359408034,19.4,11.0
791,71591.0,5.1,26.3,0.0,5.1,26.3,0.0,8.0,9.6
792,63875.0,0.0,20.4,0.0,0.0,20.4,0.0523465703971,10.8,7.2
793,45379.0,7.3,6.9,3.3,3.9,6.9,0.0225563909774,15.7,0.7
794,61513.0,8.0,10.6,2.7,6.6,10.6,0.0306823760432,28.5,2.4
795,58961.0,5.4,16.1,6.8,0.9,16.1,0.0399274047187,18.0,3.3
796,61703.0,6.9,15.0,8.6,4.6,15.0,0.0116213151927,16.7,6.8
797,83485.0,9.3,30.5,3.9,2.1,30.5,0.0,13.7,10.6
798,67600.0,11.1,16.8,1.4,5.8,16.8,0.0806732443413,22.1,5.8
799,58611.0,0.0,2.3,4.2,0.0,2.3,0.0,11.3,29.9
800,37563.0,3.5,13.3,7.5,1.7,13.3,0.00387187609996,17.1,1.2
801,132713.0,2.3,21.8,0.0,2.3,21.8,0.0134874759152,10.8,39.4
802,143452.0,10.6,28.6,0.0,2.9,28.6,0.0,8.6,44.1
803,66086.0,20.3,17.6,0.0,1.3,17.6,0.0,7.9,20.9
804,71932.0,7.6,12.5,11.2,2.8,12.5,0.0,17.1,18.9
805,47750.0,14.3,12.8,9.8,12.1,12.8,0.0,9.2,5.2
806,30469.0,17.7,3.8,11.8,14.7,3.8,0.0471180237877,7.8,8.6
807,44758.0,11.0,15.1,3.6,5.2,15.1,0.145036376437,11.1,4.9
808,60083.0,4.7,6.7,6.3,2.9,6.7,0.0183920126117,15.9,10.3
809,63045.0,10.8,11.3,8.2,7.2,11.3,0.0681238615665,21.4,5.2
810,64107.0,4.2,21.7,3.8,2.3,21.7,0.035804905554,12.5,8.9
811,40993.0,10.5,7.1,6.8,4.9,7.1,0.01375,8.3,6.5
812,52240.0,8.2,12.5,4.6,2.7,12.5,0.0101941747573,14.7,2.7
813,106958.0,2.9,41.5,1.5,0.0,41.5,0.0287487749102,12.7,13.4
814,41900.0,9.4,6.3,3.5,3.4,6.3,0.00478468899522,8.7,5.4
815,68500.0,0.0,14.4,6.0,0.0,14.4,0.0,14.4,16.1
816,37500.0,12.1,9.9,4.3,5.9,9.9,0.0361646443017,5.9,4.6
817,36823.0,17.2,6.1,10.6,10.1,6.1,0.00953591862683,13.5,4.0
818,41037.0,10.9,8.1,4.5,3.3,8.1,0.0113921929972,13.9,4.5
819,51908.0,6.9,11.1,7.0,4.1,11.1,0.0546407185629,8.7,3.1
820,49231.0,12.8,7.8,12.0,2.2,7.8,0.00631911532385,16.8,5.5
821,50440.0,6.3,16.1,7.8,4.8,16.1,0.0074298293891,1.8,9.9
822,37695.0,13.5,11.4,11.7,5.1,11.4,0.0462455303933,7.5,2.0
823,46716.0,5.7,8.7,1.6,2.0,8.7,0.0533765850781,10.2,9.1
824,37540.0,19.2,5.6,5.8,13.0,5.6,0.0228906042055,12.9,6.2
825,33688.0,11.9,5.1,9.3,3.3,5.1,0.0221920289855,3.5,4.1
826,58977.0,4.3,10.7,2.4,2.4,10.7,0.0310206804536,15.1,10.7
827,52895.0,6.7,8.4,5.6,4.5,8.4,0.0548523206751,21.5,9.2
828,41827.0,14.3,9.1,6.7,7.7,9.1,0.0979814970563,15.6,3.4
829,36513.0,13.5,1.3,3.4,6.2,1.3,0.057003257329,13.3,0.9
830,34842.0,11.3,1.8,11.1,5.0,1.8,0.022295195299,12.3,1.3
831,32723.0,7.3,6.9,4.7,2.8,6.9,0.0249410840534,9.8,3.7
832,42804.0,11.2,20.0,6.8,5.9,20.0,0.0750594530321,8.3,1.7
833,34973.0,11.7,3.1,8.3,1.9,3.1,0.0358695652174,6.9,0.0
834,35089.0,16.7,6.7,11.2,10.9,6.7,0.027707409753,9.0,1.9
835,59148.0,2.0,15.5,0.0,2.0,15.5,0.00357710651828,15.4,11.1
836,57059.0,5.7,29.0,4.0,0.0,29.0,0.0,4.9,11.4
837,59536.0,6.0,16.4,0.0,1.5,16.4,0.0,12.2,5.5
838,66033.0,1.1,26.3,0.0,0.0,26.3,0.0213163799551,5.3,13.8
839,56625.0,9.4,14.3,1.3,2.6,14.3,0.0,13.3,6.9
840,68654.0,7.5,13.4,7.0,2.7,13.4,0.0539906103286,15.4,13.8
841,58750.0,8.4,8.1,5.6,4.7,8.1,0.0621957815035,18.3,15.9
842,66118.0,0.0,6.3,0.0,0.0,6.3,0.00578034682081,19.7,16.2
843,47157.0,11.6,18.8,0.0,9.1,18.8,0.0233029381966,19.6,3.8
844,35735.0,7.1,2.4,7.2,5.4,2.4,0.0328365748926,16.2,4.6
845,52361.0,4.3,15.1,4.5,3.1,15.1,0.0,18.2,2.8
846,41573.0,5.5,9.8,3.3,1.5,9.8,0.0539464156408,9.0,1.4
847,40714.0,11.3,5.8,8.0,8.6,5.8,0.00321646831779,6.5,4.0
848,68611.0,7.6,20.9,2.5,5.1,20.9,0.002284843869,21.8,6.6
849,44236.0,7.2,7.2,7.8,2.2,7.2,0.0842383328441,6.2,4.3
850,38873.0,9.0,7.0,8.0,5.8,7.0,0.0127520759193,11.1,0.0
851,45425.0,6.9,11.8,7.4,1.6,11.8,0.0257494235204,7.2,3.7
852,55433.0,3.4,18.4,5.5,1.0,18.4,0.0201744820065,13.5,6.2
853,22149.0,22.7,6.8,12.5,12.4,6.8,0.0839060710195,7.2,2.7
854,52399.0,11.9,21.3,4.9,4.9,21.3,0.00714285714286,9.8,1.9
855,35357.0,0.6,9.8,4.0,0.6,9.8,0.0,5.2,2.4
856,47733.0,9.6,13.0,4.2,4.6,13.0,0.0,13.7,0.7
857,33488.0,13.2,6.2,8.1,7.6,6.2,0.0393423370523,4.5,0.6
858,36661.0,12.6,3.2,9.7,6.1,3.2,0.0224501645055,8.8,2.9
859,30197.0,17.3,4.1,9.5,8.2,4.1,0.033692722372,8.7,3.9
860,43887.0,9.3,9.3,3.1,7.6,9.3,0.0474676838313,10.7,2.2
861,31918.0,10.2,5.3,8.4,5.0,5.3,0.0128646222887,6.9,0.0
862,26574.0,28.0,2.6,11.3,17.2,2.6,0.0325524794646,3.6,1.9
863,43781.0,15.9,2.5,3.3,7.1,2.5,0.00777846919726,1.1,4.0
864,38889.0,13.3,5.4,5.2,7.2,5.4,0.0279329608939,8.7,0.0
865,36708.0,3.7,8.5,7.9,0.0,8.5,0.0077380952381,4.8,2.9
866,25582.0,20.8,1.1,12.4,12.9,1.1,0.111901457321,4.2,0.6
867,22344.0,26.1,11.9,9.0,10.2,11.9,0.139149641082,8.7,1.6
868,11736.0,39.8,0.4,19.0,22.1,0.4,0.16720464816,2.3,0.0
869,22989.0,26.9,0.0,8.8,11.8,0.0,0.0803753569971,2.2,2.0
870,10366.0,49.2,0.6,15.4,31.9,0.6,0.0332537203748,3.1,0.0
871,14400.0,37.8,1.2,14.4,25.5,1.2,0.14999226844,2.1,0.0
872,27951.0,17.2,0.8,3.2,8.6,0.8,0.0388876819466,7.6,1.7
873,30156.0,30.4,10.0,0.0,8.8,10.0,0.0816911501254,8.6,3.0
874,30227.0,25.0,6.0,10.1,11.5,6.0,0.0264830508475,9.5,3.3
875,29545.0,20.3,4.8,6.8,9.4,4.8,0.034911717496,14.9,0.0
876,60915.0,5.7,14.4,0.9,0.0,14.4,0.0629476064832,9.1,4.6
877,70594.0,5.9,16.4,6.5,5.9,16.4,0.0267475035663,21.4,2.7
878,63172.0,12.6,18.3,2.0,3.0,18.3,0.0,13.3,8.8
879,34311.0,13.9,12.1,6.5,0.0,12.1,0.0112803158488,10.4,6.2
880,50357.0,8.3,2.4,6.0,6.9,2.4,0.141019751952,13.3,5.2
881,64313.0,5.2,11.8,1.0,2.7,11.8,0.0,21.6,5.3
882,13958.0,35.7,0.0,16.4,21.6,0.0,0.0504017531045,0.6,0.0
883,67647.0,5.4,20.8,5.2,5.4,20.8,0.0169147496617,16.5,6.5
884,65690.0,3.5,19.1,2.1,2.1,19.1,0.00549115314216,12.5,5.1
885,49653.0,5.5,12.5,0.6,0.6,12.5,0.00455269747325,11.5,7.9
886,61929.0,1.2,11.0,7.6,0.0,11.0,0.0237537638006,22.6,13.1
887,46055.0,0.0,16.7,0.0,0.0,16.7,0.0492289442467,6.6,5.9
888,62634.0,0.0,21.6,5.3,0.0,21.6,0.046031170714,17.4,6.4
889,51103.0,8.6,11.8,5.9,4.9,11.8,0.0736842105263,23.7,1.7
890,70089.0,2.4,25.6,0.0,2.4,25.6,0.0,19.1,0.0
891,50990.0,11.2,7.8,4.6,6.7,7.8,0.0269896193772,13.9,1.9
892,53793.0,7.0,9.1,5.1,0.0,9.1,0.0829588662288,15.4,3.1
893,20665.0,35.8,1.3,8.2,21.6,1.3,0.162692847125,7.3,0.0
894,62253.0,7.1,25.1,7.7,2.3,25.1,0.0242890995261,10.3,9.6
895,66736.0,2.0,20.3,5.5,0.9,20.3,0.0163824807757,22.0,3.6
896,59948.0,1.2,13.2,6.4,1.2,13.2,0.00307031010132,17.5,3.3
897,59306.0,6.0,18.0,3.4,1.9,18.0,0.0312287847929,10.7,1.9
898,69965.0,6.6,8.3,0.0,5.0,8.3,0.0,30.6,8.7
899,82903.0,3.1,29.2,0.0,3.1,29.2,0.0,27.0,7.1
900,67757.0,3.8,21.7,4.3,0.0,21.7,0.009784244857,6.2,11.2
901,46719.0,14.1,14.7,5.0,5.5,14.7,0.0137199875273,8.3,5.9
902,62632.0,4.0,17.9,1.3,0.0,17.9,0.0,7.7,15.2
903,90701.0,0.0,26.8,0.0,0.0,26.8,0.0,24.9,10.9
904,52955.0,7.5,11.1,0.0,2.7,11.1,0.0,13.3,8.1
905,57246.0,11.3,12.7,0.0,7.9,12.7,0.0,24.4,5.5
906,48750.0,7.7,11.8,2.6,3.4,11.8,0.0567796610169,14.7,3.4
907,42402.0,14.4,14.0,3.6,7.7,14.0,0.0298507462687,9.9,1.6
908,82847.0,11.8,19.4,0.0,1.5,19.4,0.0,13.5,17.7
909,71250.0,9.4,19.5,3.6,6.1,19.5,0.0330528846154,13.8,8.3
910,95505.0,1.0,26.6,3.5,1.0,26.6,0.0621118012422,23.7,15.0
911,52748.0,2.6,12.2,16.8,0.0,12.2,0.00689655172414,9.6,5.1
912,57164.0,4.8,17.6,0.0,0.0,17.6,0.0,6.2,12.1
913,66071.0,10.1,5.1,3.5,6.2,5.1,0.00750897812602,24.8,8.8
914,83060.0,5.8,28.3,2.4,0.0,28.3,0.0,19.9,8.6
915,26875.0,27.9,1.6,2.0,18.1,1.6,0.136552132701,6.8,2.0
916,55308.0,7.9,14.9,1.2,3.2,14.9,0.0069153394803,8.2,3.8
917,27381.0,18.1,3.2,8.4,11.8,3.2,0.127128953771,8.4,3.4
918,22629.0,16.7,0.0,10.5,11.9,0.0,0.129140555058,4.3,1.2
919,16250.0,37.4,0.6,10.4,22.2,0.6,0.166316421495,2.9,0.0
920,29074.0,25.0,4.8,3.3,13.3,4.8,0.10384850336,8.5,4.9
921,45980.0,12.2,6.8,6.7,2.3,6.8,0.138272345531,11.0,6.1
922,23616.0,22.6,6.3,11.0,7.3,6.3,0.283598168597,2.7,5.9
923,48993.0,10.6,11.2,8.1,5.0,11.2,0.165056582942,17.6,3.0
924,30398.0,18.5,9.2,11.1,8.7,9.2,0.0681935151827,6.9,1.1
925,39894.0,15.8,10.1,10.2,8.4,10.1,0.150208986416,5.7,2.5
926,28977.0,19.3,4.7,10.4,7.6,4.7,0.110701906412,7.9,3.4
927,42841.0,15.6,4.8,3.9,14.2,4.8,0.262322015334,25.7,2.8
928,14792.0,42.9,2.5,7.8,35.0,2.5,0.251019021739,2.6,0.0
929,47797.0,10.3,4.7,0.0,2.1,4.7,0.296422487223,5.9,10.3
930,26917.0,26.3,4.2,7.4,7.8,4.2,0.465800534964,4.5,4.9
931,36250.0,12.2,13.6,12.6,5.0,13.6,0.483185156552,4.3,1.5
932,34336.0,19.7,1.4,7.6,8.7,1.4,0.333131435494,10.9,0.0
933,18214.0,23.7,2.8,21.3,16.6,2.8,0.299065420561,7.9,1.1
934,17500.0,28.2,4.6,12.4,17.3,4.6,0.229649238915,5.1,0.0
935,43480.0,16.8,9.8,2.7,7.4,9.8,0.0542452830189,9.7,0.0
936,22969.0,26.8,4.1,12.1,17.7,4.1,0.214746172442,7.9,0.0
937,54091.0,5.4,7.0,2.2,1.5,7.0,0.235822113423,17.7,5.0
938,48676.0,12.8,14.0,2.3,8.3,14.0,0.324437781109,12.7,7.4
939,41012.0,12.0,1.1,5.0,5.8,1.1,0.2197875166,9.8,2.8
940,34005.0,17.7,1.5,5.7,2.5,1.5,0.356725146199,16.8,4.0
941,45610.0,1.7,0.0,13.2,0.0,0.0,0.432203389831,23.1,0.0
942,43526.0,10.7,2.8,10.7,6.7,2.8,0.514298892989,7.9,5.8
943,46850.0,18.6,5.8,1.7,10.6,5.8,0.217296113848,17.8,1.1
944,52833.0,3.1,4.9,3.3,0.9,4.9,0.361715481172,14.6,6.9
945,42857.0,14.5,1.7,11.5,0.0,1.7,0.438853503185,14.5,2.7
946,39412.0,16.4,8.8,3.5,7.5,8.8,0.388757551878,9.0,0.0
947,47941.0,11.7,0.0,2.5,6.1,0.0,0.331417624521,12.5,3.6
948,64036.0,6.8,16.0,9.8,2.4,16.0,0.3065625,18.3,3.2
949,35774.0,7.7,14.5,18.4,5.5,14.5,0.317205926822,3.6,4.6
950,37426.0,22.6,4.7,2.9,9.1,4.7,0.357281553398,4.3,4.3
951,48519.0,15.4,12.6,2.9,6.2,12.6,0.225071225071,9.5,3.7
952,25096.0,18.1,4.8,5.8,8.7,4.8,0.313660062565,2.5,2.8
953,24922.0,28.3,6.7,9.5,4.3,6.7,0.286222222222,8.3,0.0
954,40324.0,20.6,10.0,15.2,7.0,10.0,0.206896551724,10.7,1.5
955,19556.0,26.7,4.0,9.2,5.5,4.0,0.232214351709,9.2,5.2
956,33398.0,17.8,10.3,9.7,5.4,10.3,0.215555989838,4.5,3.5
957,32035.0,12.7,2.4,8.6,1.6,2.4,0.106127886323,9.6,1.3
958,63750.0,23.4,13.5,1.0,13.0,13.5,0.202919708029,12.5,10.4
959,34750.0,15.8,6.5,4.0,5.7,6.5,0.0861226920786,5.3,1.3
960,17601.0,28.8,0.5,18.2,15.3,0.5,0.15373679935,0.5,0.0
961,19647.0,25.4,0.0,19.4,10.3,0.0,0.15565796211,3.2,0.3
962,37527.0,10.4,10.6,9.0,3.0,10.6,0.127927230501,3.9,0.0
963,16483.0,30.8,2.6,16.7,18.6,2.6,0.108403623868,0.7,1.2
964,29875.0,20.4,3.7,10.8,17.9,3.7,0.169885594784,10.4,4.3
965,17308.0,31.5,4.7,15.4,21.3,4.7,0.09554497058,5.5,0.5
966,111597.0,4.0,26.8,0.6,0.0,26.8,0.00471221810838,8.3,33.2
