783,1400000US36047070202
784,1400000US36047070600
785,1400000US36047072000
786,1400000US36047072200
787,1400000US36047072400
788,1400000US36047072600
789,1400000US36047072800
790,1400000US36047073000
791,1400000US36047073200
792,1400000US36047073400
793,1400000US36047073600
794,1400000US36047073800
795,1400000US36047074000
796,1400000US36047074200
797,1400000US36047074400
798,1400000US36047074600
799,1400000US36047074800
800,1400000US36047075000
801,1400000US36047075200
802,1400000US36047075400
803,1400000US36047075600
804,1400000US36047075800
805,1400000US36047076000
806,1400000US36047076200
807,1400000US36047076400
808,1400000US36047076600
809,1400000US36047077000
810,1400000US36047077200
811,1400000US36047077400
812,1400000US36047077600
813,1400000US36047078000
814,1400000US36047078200
815,1400000US36047078400
816,1400000US36047078600
817,1400000US36047078800
818,1400000US36047079000
819,1400000US36047079200
820,1400000US36047079400
821,1400000US36047080000
822,1400000US36047080200
823,1400000US36047080400
824,1400000US36047080600
825,1400000US36047081000
826,1400000US36047081400
827,1400000US36047081600
828,1400000US36047081800
829,1400000US36047082000
830,1400000US36047082200
831,1400000US36047082400
832,1400000US36047082600
833,1400000US36047082800
834,1400000US36047083000
835,1400000US36047083200
836,1400000US36047083400
837,1400000US36047083600
838,1400000US36047083800
839,1400000US36047084000
840,1400000US36047084600
841,1400000US36047084800
842,1400000US36047085000
843,1400000US36047085400
844,1400000US36047085600
845,1400000US36047085800
846,1400000US36047086000
847,1400000US36047086200
848,1400000US36047086400
849,1400000US36047086600
850,1400000US36047086800
851,1400000US36047087000
852,1400000US36047087200
853,1400000US36047087401
854,1400000US36047087600
855,1400000US36047087800
856,1400000US36047088000
857,1400000US36047088200
858,1400000US36047088400
859,1400000US36047088600
860,1400000US36047088800
861,1400000US36047089000
862,1400000US36047089200
863,1400000US36047089400
864,1400000US36047089600
865,1400000US36047089800
866,1400000US36047090000
867,1400000US36047090200
868,1400000US36047090600
869,1400000US36047090800
870,1400000US36047091000
871,1400000US36047091200
872,1400000US36047091600
873,1400000US36047091800
874,1400000US36047092000
875,1400000US36047092200
876,1400000US36047092800
877,1400000US36047093000
878,1400000US36047093400
879,1400000US36047093600
880,1400000US36047093800
881,1400000US36047094401
882,1400000US36047094402
883,1400000US36047095000
884,1400000US36047095400
885,1400000US36047095600
886,1400000US36047095800
887,1400000US36047096200
888,1400000US36047096400
889,1400000US36047096600
890,1400000US36047096800
891,1400000US36047097000
892,1400000US36047097400
893,1400000US36047098200
894,1400000US36047098400
895,1400000US36047098600
896,1400000US36047098800
897,1400000US36047099000
898,1400000US36047099200
899,1400000US36047099400
900,1400000US36047099600
901,1400000US36047099800
902,1400000US36047100400
903,1400000US36047100600
904,1400000US36047100800
905,1400000US36047101000
906,1400000US36047101200
907,1400000US36047101400
908,1400000US36047101600
909,1400000US36047101800
910,1400000US36047102000
911,1400000US36047102200
912,1400000US36047102400
913,1400000US36047102600
914,1400000US36047102800
915,1400000US36047103400
916,1400000US36047107800
917,1400000US36047109800
918,1400000US36047110600
919,1400000US36047111000
920,1400000US36047111800
921,1400000US36047112000
922,1400000US36047112200
923,1400000US36047112400
924,1400000US36047112600
925,1400000US36047112800
926,1400000US36047113000
927,1400000US36047113200
928,1400000US36047113400
929,1400000US36047114201
930,1400000US36047114202
931,1400000US36047114600
932,1400000US36047115000
933,1400000US36047115200
934,1400000US36047115600
935,1400000US36047115800
936,1400000US36047116000
937,1400000US36047116200
938,1400000US36047116400
939,1400000US36047116600
940,1400000US36047116800
941,1400000US36047117000
942,1400000US36047117201
943,1400000US36047117202
944,1400000US36047117400
945,1400000US36047117601
946,1400000US36047117602
947,1400000US36047117800
948,1400000US36047118201
949,1400000US36047118202
950,1400000US36047118400
951,1400000US36047118600
952,1400000US36047118800
953,1400000US36047119000
954,1400000US36047119200
955,1400000US36047119400
956,1400000US36047119600
957,1400000US36047120000
958,1400000US36047120200
959,1400000US36047120800
960,1400000US36047121000
961,1400000US36047121400
962,1400000US36047122000
963,1400000US36061000201
964,1400000US36061000202
965,1400000US36061000600
966,1400000US36061000700
967,1400000US36061000800
968,1400000US36061000900
969,1400000US36061001001
970,1400000US36061001002
971,1400000US36061001200
972,1400000US36061001300
973,1400000US36061001401
974,1400000US36061001402
975,1400000US36061001501
976,1400000US36061001502
977,1400000US36061001600
978,1400000US36061001800
979,1400000US36061002000
980,1400000US36061002100
981,1400000US36061002201
982,1400000US36061002202
983,1400000US36061002400
984,1400000US36061002500
985,1400000US36061002601
986,1400000US36061002602
987,1400000US36061002700
988,1400000US36061002800
989,1400000US36061002900
990,1400000US36061003001
991,1400000US36061003002
992,1400000US36061003100
993,1400000US36061003200
994,1400000US36061003300
995,1400000US36061003400
996,1400000US36061003601
997,1400000US36061003602
998,1400000US36061003800
999,1400000US36061003900
1000,1400000US36061004000
1001,1400000US36061004100
1002,1400000US36061004200
1003,1400000US36061004300
1004,1400000US36061004500
1005,1400000US36061004700
1006,1400000US36061004800
1007,1400000US36061004900
1008,1400000US36061005000
1009,1400000US36061005200
1010,1400000US36061005400
1011,1400000US36061005501
1012,1400000US36061005502
1013,1400000US36061005600
1014,1400000US36061005700
1015,1400000US36061005800
1016,1400000US36061005900
1017,1400000US36061006000
1018,1400000US36061006100
1019,1400000US36061006200
1020,1400000US36061006300
1021,1400000US36061006400
1022,1400000US36061006500
1023,1400000US36061006600
1024,1400000US36061006700
1025,1400000US36061006800
1026,1400000US36061006900
1027,1400000US36061007000
1028,1400000US36061007100
1029,1400000US36061007200
1030,1400000US36061007300
1031,1400000US36061007400
1032,1400000US36061007500
1033,1400000US36061007600
1034,1400000US36061007700
1035,1400000US36061007800
1036,1400000US36061007900
1037,1400000US36061008000
1038,1400000US36061008100
1039,1400000US36061008200
1040,1400000US36061008300
1041,1400000US36061008400
1042,1400000US36061008700
1043,1400000US36061008800
1044,1400000US36061008900
1045,1400000US36061009000
1046,1400000US36061009100
1047,1400000US36061009200
1048,1400000US36061009300
1049,1400000US36061009400
1050,1400000US36061009500
1051,1400000US36061009600
1052,1400000US36061009700
1053,1400000US36061009800
1054,1400000US36061009900
1055,1400000US36061010000
1056,1400000US36061010100
1057,1400000US36061010200
1058,1400000US36061010300
1059,1400000US36061010400
1060,1400000US36061010601
1061,1400000US36061010602
1062,1400000US36061010800
1063,1400000US36061010900
1064,1400000US36061011000
1065,1400000US36061011100
1066,1400000US36061011201
1067,1400000US36061011202
1068,1400000US36061011203
1069,1400000US36061011300
1070,1400000US36061011401
1071,1400000US36061011402
1072,1400000US36061011500
1073,1400000US36061011600
1074,1400000US36061011700
1075,1400000US36061011800
1076,1400000US36061011900
1077,1400000US36061012000
1078,1400000US36061012100
1079,1400000US36061012200
1080,1400000US36061012400
1081,1400000US36061012500
1082,1400000US36061012600
1083,1400000US36061012700
1084,1400000US36061012800
1085,1400000US36061012900
1086,1400000US36061013000
1087,1400000US36061013100
1088,1400000US36061013200
1089,1400000US36061013300
1090,1400000US36061013400
1091,1400000US36061013500
1092,1400000US36061013600
1093,1400000US36061013700
1094,1400000US36061013800
1095,1400000US36061013900
1096,1400000US36061014000
1097,1400000US36061014200
1098,1400000US36061014401
1099,1400000US36061014402
1100,1400000US36061014500
1101,1400000US36061014601
1102,1400000US36061014602
1103,1400000US36061014700
1104,1400000US36061014801
1105,1400000US36061014802
1106,1400000US36061014900
1107,1400000US36061015001
1108,1400000US36061015002
1109,1400000US36061015100
1110,1400000US36061015200
1111,1400000US36061015300
1112,1400000US36061015400
1113,1400000US36061015500
1114,1400000US36061015601
1115,1400000US36061015602
1116,1400000US36061015700
1117,1400000US36061015801
1118,1400000US36061015802
1119,1400000US36061015900
1120,1400000US36061016001
1121,1400000US36061016002
1122,1400000US36061016100
1123,1400000US36061016200
1124,1400000US36061016300
1125,1400000US36061016400
1126,1400000US36061016500
1127,1400000US36061016600
1128,1400000US36061016700
1129,1400000US36061016800
1130,1400000US36061016900
1131,1400000US36061017000
1132,1400000US36061017100
1133,1400000US36061017300
1134,1400000US36061017401
1135,1400000US36061017402
1136,1400000US36061017500
1137,1400000US36061017700
1138,1400000US36061017800
1139,1400000US36061017900
1140,1400000US36061018000
1141,1400000US36061018100
1142,1400000US36061018200
1143,1400000US36061018300
1144,1400000US36061018400
1145,1400000US36061018500
1146,1400000US36061018600
1147,1400000US36061018700
1148,1400000US36061018800
1149,1400000US36061018900
1150,1400000US36061019000
1151,1400000US36061019100
1152,1400000US36061019200
1153,1400000US36061019300
1154,1400000US36061019400
1155,1400000US36061019500
1156,1400000US36061019600
1157,1400000US36061019701
1158,1400000US36061019702
1159,1400000US36061019800
1160,1400000US36061019900
1161,1400000US36061020000
1162,1400000US36061020101
1163,1400000US36061020102
1164,1400000US36061020300
1165,1400000US36061020500
1166,1400000US36061020600
1167,1400000US36061020701
1168,1400000US36061020800
1169,1400000US36061020901
1170,1400000US36061021000
1171,1400000US36061021100
1172,1400000US36061021200
1173,1400000US36061021400
1174,1400000US36061021600
1175,1400000US36061021800
1176,1400000US36061021900
1177,1400000US36061022000
1178,1400000US36061022102
1179,1400000US36061022200
1180,1400000US36061022301
1181,1400000US36061022302
1182,1400000US36061022400
1183,1400000US36061022500
1184,1400000US36061022600
1185,1400000US36061022800
1186,1400000US36061022900
1187,1400000US36061023000
1188,1400000US36061023200
1189,1400000US36061023300
1190,1400000US36061023400
1191,1400000US36061023501
1192,1400000US36061023502
1193,1400000US36061023600
1194,1400000US36061023700
1195,1400000US36061023900
1196,1400000US36061024100
1197,1400000US36061024301
1198,1400000US36061024302
1199,1400000US36061024500
1200,1400000US36061024700
1201,1400000US36061024900
1202,1400000US36061025100
1203,1400000US36061025300
1204,1400000US36061025500
1205,1400000US36061026100
1206,1400000US36061026300
1207,1400000US36061026500
1208,1400000US36061026700
1209,1400000US36061026900
1210,1400000US36061027100
1211,1400000US36061027300
1212,1400000US36061027500
1213,1400000US36061027700
1214,1400000US36061027900
1215,1400000US36061028100
1216,1400000US36061028300
1217,1400000US36061028500
1218,1400000US36061028700
1219,1400000US36061029100
1220,1400000US36061029300
1221,1400000US36061029500
1222,1400000US36061030300
1223,1400000US36061030700
1224,1400000US36061030900
1225,1400000US36061031900
1226,1400000US36081000100
1227,1400000US36081000200
1228,1400000US36081000400
1229,1400000US36081000600
1230,1400000US36081000700
1231,1400000US36081000800
1232,1400000US36081001000
1233,1400000US36081001200
1234,1400000US36081001400
1235,1400000US36081001600
1236,1400000US36081001800
1237,1400000US36081001900
1238,1400000US36081002000
1239,1400000US36081002200
1240,1400000US36081002400
1241,1400000US36081002500
1242,1400000US36081002600
1243,1400000US36081002800
1244,1400000US36081003000
1245,1400000US36081003100
1246,1400000US36081003200
1247,1400000US36081003400
1248,1400000US36081003600
