cartodb_id,the_geom,store_name,longitude,latitude,address,address_line__2,city,state,zip5,zip4,county,count_vals,count_vals_density
12673,0101000020E61000005E85949F547252C0DCF4673F52584440,Marib Grocery Corp,-73.786415,40.69001,11233 Guy R Brewer Blvd,,Jamaica,NY,11433,3829,QUEENS ,1,384615.384615385
12674,0101000020E61000005358A9A0A27052C09E44847F11564440,Diamond & Jimmy Deli & Grocery Corp,-73.759926,40.672409,18413 140th Ave,,Springfield Gardens,NY,11413,3056,QUEENS ,1,384615.384615385
12675,0101000020E6100000E04BE141B37B52C0A5A487A1D5654440,315 Finest Food And Deli Corp,-73.932816,40.795582,315 Pleasant Ave,,New York,NY,10035,4416,NEW YORK ,1,384615.384615385
12676,0101000020E61000004E2844C0217B52C0BD1C76DF314E4440,Paramount Supermarket Inc 1942,-73.923935,40.610897,2424 Flatbush Ave,,Brooklyn,NY,11234,5045,KINGS ,1,384615.384615385
12677,0101000020E61000007E54C37E4F7C52C0F6B704E09F584440,Cee Food Corp/Bravo Supermarket,-73.942352,40.692379,844 Dekalb Ave,,Brooklyn,NY,11221,1402,KINGS ,1,384615.384615385
12680,0101000020E61000004A287D21E47D52C0FF9600FC53564440,323 ST JOHN'S FOOD CORP,-73.967049,40.674438,323 Saint Johns Pl,,Brooklyn,NY,11238,5603,KINGS ,1,384615.384615385
12681,0101000020E61000005F7F129F3B7F52C0BBF2599E074B4440,Msfachr Unitid LLC,-73.988014,40.58617,2813 Cropsey Ave,,Brooklyn,NY,11214,7213,KINGS ,1,384615.384615385
12682,0101000020E61000006E30D461857752C0D7A02FBDFD594440,Louies Taste Of Italy Corp,-73.867516,40.703056,8017 Myrtle Ave,,Glendale,NY,11385,7642,QUEENS ,1,384615.384615385
12685,0101000020E6100000CB9D9960387552C007D3307C446C4440,Total Care Pharmacy Bx Inc,-73.831566,40.84584,1721 Crosby Ave,,Bronx,NY,10461,4901,BRONX ,1,384615.384615385
12687,0101000020E6100000BB0D6ABFB57452C086AE44A0FA694440,Phillips Gourmet Deli,-73.823593,40.827961,3659 E Tremont Ave,,Bronx,NY,10465,2010,BRONX ,1,384615.384615385
12688,0101000020E61000009544F641967A52C095B7239C16624440,George's Deli Inc,-73.915421,40.766315,3619 28th Ave,,Astoria,NY,11103,4544,QUEENS ,1,384615.384615385
12690,0101000020E61000009432A9A10D7D52C0E0F42EDE8F5B4440,"Havemeyer Deli Stop One, Inc.",-73.953957,40.715328,45 Havemeyer St,,Brooklyn,NY,11211,2179,KINGS ,1,384615.384615385
12691,0101000020E61000004A0A2C80297D52C0F5D8960167634440,Namdor Inc/Gristede's 777,-73.955658,40.776581,1450 3rd Ave,,New York,NY,10028,1902,NEW YORK ,1,384615.384615385
12692,0101000020E6100000DE1E84807C7852C01DAB949EE9554440,N & A Sutter Deli & Grocery Inc,-73.882599,40.671192,976 Sutter Ave,,Brooklyn,NY,11208,3534,KINGS ,1,384615.384615385
12693,0101000020E6100000A1478C9E5B7952C0A7E9B303AE594440,Deli 2010,-73.896217,40.700623,6052 Myrtle Ave,,Ridgewood,NY,11385,5907,QUEENS ,1,384615.384615385
12694,0101000020E6100000E61E12BEF77752C0F67EA31D37704440,Moronta's Supermarket Corp,-73.874496,40.876682,3294 Hull Ave,,Bronx,NY,10467,3302,BRONX ,1,384615.384615385
12695,0101000020E6100000166C239EEC6C52C00AF4893C49604440,Grab & Go Marketplace,-73.701942,40.752235,27210 Union Tpke,,New Hyde Park,NY,11040,1542,NASSAU ,1,384615.384615385
12697,0101000020E6100000C11C3D7E6F7C52C0033FAA61BF654440,Stop I King Gourmet Deli Inc,-73.944305,40.794903,1775 Lexington Ave,,New York,NY,10029,3273,NEW YORK ,1,384615.384615385
12698,0101000020E61000004CE3175E497C52C037C2A2224E694440,7 Eleven 37176H,-73.941978,40.822697,2726 Frederick Douglass Blvd,,New York,NY,10030,1239,NEW YORK ,1,384615.384615385
12699,0101000020E61000001EA8531EDD7B52C0FDF675E09C574440,J & A Deli Grocery Inc I,-73.935371,40.684475,330 Lewis Ave,,Brooklyn,NY,11221,1629,KINGS ,1,384615.384615385
12700,0101000020E6100000E1F1ED5D837C52C0AC5626FC52534440,Caribbean Sunshine Fruits Inc,-73.945518,40.65097,3408 Church Ave,,Brooklyn,NY,11203,2714,KINGS ,1,384615.384615385
12702,0101000020E6100000FDBD141E348952C0DE5A26C3F1464440,100 Greaves Lane Meat Llc Dba Super Fresh,-74.143806,40.554253,100 Greaves Ln,,Staten Island,NY,10308,2171,RICHMOND ,1,384615.384615385
12703,0101000020E6100000B5C2F4BD867C52C0A52F849CF7694440,Star One Deli And Salad Bar Corp,-73.945724,40.827869,1800 Amsterdam Ave,,New York,NY,10031,3520,NEW YORK ,1,384615.384615385
12705,0101000020E6100000EA5A7B9FAA8152C027DBC01DA84F4440,"Good Eats & Grocery, Corp./Good Eats & Grocery, Co",-74.026039,40.622318,486 85th St,,Brooklyn,NY,11209,4706,KINGS ,1,384615.384615385
12707,0101000020E6100000D921FE614B7A52C0D9EE1EA0FB624440,Mediterranean Foods III Inc.,-73.910851,40.773304,2278 35th St,,Astoria,NY,11105,2297,QUEENS ,1,384615.384615385
12709,0101000020E6100000054EB6813B7A52C0AFB0E07EC0554440,Yoha Mini Market Corp,-73.909882,40.669937,78 Thatford Ave,,Brooklyn,NY,11212,6635,KINGS ,1,384615.384615385
12710,0101000020E61000004E250340158052C06DCA15DEE55E4440,"Eighth Avenue Gourmet Deli, Inc.",-74.001297,40.74139,134 8th Ave,,New York,NY,10011,5108,NEW YORK ,1,384615.384615385
12711,0101000020E61000009A0B5C1E6B7952C014AE47E17A5A4440,European Taste Inc.,-73.897163,40.706875,6666 Fresh Pond Rd,,Ridgewood,NY,11385,3955,QUEENS ,1,384615.384615385
12713,0101000020E610000073309B00C37652C00B7E1B62BC724440,AJC Food Corp/Foodtown,-73.855652,40.896374,4332 White Plains Rd,,Bronx,NY,10466,1408,BRONX ,1,384615.384615385
12716,0101000020E6100000A3957B81598852C00C03965CC5504440,Yousef Moe Food Corp,-74.130463,40.631023,247 Jewett Ave,,Staten Island,NY,10302,1825,RICHMOND ,1,384615.384615385
12717,0101000020E61000002D3E05C0787E52C087C3D2C08F644440,2015 Ruandy Grocery Corp,-73.97612,40.785637,177 W 83rd St,,New York,NY,10024,5030,NEW YORK ,1,384615.384615385
12718,0101000020E61000007FA2B2614D7A52C05FEB5223F46F4440,Hilltop Gourmet Deli Inc.,-73.910973,40.874638,119 W 225th St,,Bronx,NY,10463,6803,BRONX ,1,384615.384615385
12719,0101000020E610000070EEAF1EF77652C0EE3F321D3A714440,3868 Los Primos Deli Grocery Corp,-73.858833,40.884586,3868 Barnes Ave,,Bronx,NY,10467,5118,BRONX ,1,384615.384615385
12720,0101000020E6100000A9BF5E61C18752C0A77A32FFE84D4440,778 Dk Partners Inc/C-Town,-74.121178,40.608673,778 Manor Rd,,Staten Island,NY,10314,7003,RICHMOND ,1,384615.384615385
12722,0101000020E6100000DCD6169E978752C0C18BBE8234514440,Castleton Deli & Grocery Corp,-74.118629,40.634415,1078 Castleton Ave,,Staten Island,NY,10310,1710,RICHMOND ,1,384615.384615385
12724,0101000020E6100000A774B0FECF7A52C0DC0F7860005F4440,CARNICERIA LAS AMERICAS INC.,-73.918945,40.742199,4552 46th St,,Woodside,NY,11377,5228,QUEENS ,1,384615.384615385
12725,0101000020E6100000AB7AF99D267C52C08CA2073E06554440,Koshertown,-73.939857,40.664253,459 Albany Ave,,Brooklyn,NY,11213,5210,KINGS ,1,384615.384615385
12726,0101000020E6100000FDBD141E347952C02AE44A3D0B564440,Salman Deli & Grocery Corp,-73.893806,40.672218,2127 Pitkin Ave,,Brooklyn,NY,11207,3538,KINGS ,1,384615.384615385
12728,0101000020E61000004F04711E4E7C52C01684F23E8E544440,Wingate Grocery Corp,-73.942268,40.660591,546 Midwood St,,Brooklyn,NY,11203,1149,KINGS ,1,384615.384615385
12731,0101000020E6100000B519A721AA7D52C0085A8121AB4D4440,Aldo's Deli & Bagels Corp,-73.963509,40.606785,906 Kings Hwy,,Brooklyn,NY,11223,2337,KINGS ,1,384615.384615385
12732,0101000020E6100000042159C0047952C001158E20956E4440,Sammy 194 Grocery Candy Corp.,-73.890915,40.863926,341 E 194th St,,Bronx,NY,10458,4309,BRONX ,1,384615.384615385
12734,0101000020E610000014AE47E17A7A52C01F0E12A27C594440,Pio Pio Live Poultry Llc/Pio Pio Live Poultry,-73.91375,40.699116,332 Linden St,,Brooklyn,NY,11237,5707,KINGS ,1,384615.384615385
12737,0101000020E61000008BC058DFC06F52C0FA264D83A25B4440,The Star Super Market Inc,-73.746147,40.715897,21225 Jamaica Ave,,Queens Village,NY,11428,1617,QUEENS ,1,384615.384615385
12738,0101000020E610000003098A1F637A52C00C3CF71E2E634440,Ditmars Natural Corp,-73.9123,40.774845,2256 31st St,,Astoria,NY,11105,2714,QUEENS ,1,384615.384615385
12739,0101000020E61000002C4487C0918052C0274A42226D514440,Sintan Fruits Inc./Sintan Fruits Inc.,-74.008896,40.636143,5824 8th Ave,,Brooklyn,NY,11220,5867,KINGS ,1,384615.384615385
12740,0101000020E610000022FC8BA0317C52C08BE1EA0088674440,Grab & Go Food Inc,-73.940529,40.808838,2096 5th Ave,,New York,NY,10035,1002,NEW YORK ,1,384615.384615385
12742,0101000020E6100000BAF8DB9E207E52C045BC75FEED644440,7 Eleven 35522B,-73.970741,40.788513,600 Columbus Ave,,New York,NY,10024,1400,NEW YORK ,1,384615.384615385
12744,0101000020E6100000B81FF0C0007352C0A9C29FE1CD5A4440,"Safa Drugs, Incorporated",-73.796921,40.709408,16523 Hillside Ave,,Jamaica,NY,11432,4134,QUEENS ,1,384615.384615385
12745,0101000020E61000004510E7E1047452C029779FE3A3554440,New American Deli And Grocery Inc,-73.812798,40.669064,12620 135th Ave,,South Ozone Park,NY,11420,3318,QUEENS ,1,384615.384615385
12746,0101000020E610000067F16261887652C023C0E95DBC734440,Aliana Deli Grocery Corp,-73.852074,40.904186,646 E 241st St,,Bronx,NY,10470,1029,BRONX ,1,384615.384615385
12747,0101000020E6100000EA78CC40657A52C0DBF7A8BF5E694440,Gts African Market Inc,-73.91243,40.823204,860 Elton Ave,,Bronx,NY,10451,4555,BRONX ,1,384615.384615385
12748,0101000020E610000003249A40117A52C05B971AA19F6D4440,Grand Express Deli & Grocery Corp,-73.907303,40.856434,49 W 181st St,,Bronx,NY,10453,3105,BRONX ,1,384615.384615385
12749,0101000020E6100000598B4F01308052C09D9E776341514440,Mom's Fresh Foods 803,-74.00293,40.634808,5611 Fort Hamilton Pkwy,,Brooklyn,NY,11219,4416,KINGS ,1,384615.384615385
12750,0101000020E610000047E350BF0B7052C0B41CE8A1B6554440,Laurelton Mini Mart,-73.750717,40.669636,22403 141st Ave,,Springfield Gardens,NY,11413,2704,QUEENS ,1,384615.384615385
12751,0101000020E61000008BE1EA00887952C0E0F42EDE8F594440,Lucky Guy Deli,-73.898926,40.699703,7220 Forest Ave,,Ridgewood,NY,11385,5615,QUEENS ,1,384615.384615385
12752,0101000020E610000088BD50C0767C52C08A75AA7CCF4E4440,Green Garden 1 Deli Corp,-73.944748,40.615707,2801 Nostrand Ave,,Brooklyn,NY,11229,1816,KINGS ,1,384615.384615385
12753,0101000020E610000066F4A3E1947A52C0F9D85DA0A4584440,427 Usa Gourmet Deli Corp,-73.915337,40.692524,427 Central Ave,,Brooklyn,NY,11221,5039,KINGS ,1,384615.384615385
12757,0101000020E61000001366DAFE957D52C0541F48DE39624440,Dan's Supreme Supermarkets Inc-Food Emporium 1533,-73.96228,40.767391,1175 3rd Ave,,New York,NY,10021,5700,NEW YORK ,1,384615.384615385
12758,0101000020E6100000FB05BB61DB7A52C072361D01DC6A4440,Ny Nash Deli And Grocery Corp,-73.91964,40.834839,1197 Walton Ave,,Bronx,NY,10452,8420,BRONX ,1,384615.384615385
12759,0101000020E6100000D906EE409D7B52C0994A3FE1EC584440,Pomegranat Deli Inc,-73.931473,40.694729,1064 Broadway,,Brooklyn,NY,11221,2427,KINGS ,1,384615.384615385
12760,0101000020E6100000E1421EC18D7852C05CE509849D6C4440,182nd St Deli Grocery Corp,-73.883652,40.848557,816 E 182nd St,,Bronx,NY,10460,1151,BRONX ,1,384615.384615385
12761,0101000020E6100000E960FD9FC37352C06DACC43C2B694440,Sweeny`s Mini Mart 1,-73.808815,40.821632,3134 Miles Ave,,Bronx,NY,10465,3714,BRONX ,1,384615.384615385
12762,0101000020E610000062855B3E927D52C069A9BC1DE1564440,Grand Ave Deli & Food Market Corp,-73.962051,40.678745,568 Grand Ave,,Brooklyn,NY,11238,3674,KINGS ,1,384615.384615385
12763,0101000020E61000009432A9A10D7D52C0FD9FC37C79574440,Elite Deli And Smoke Shop Corp,-73.953957,40.683395,1188 Bedford Ave,,Brooklyn,NY,11216,1618,KINGS ,1,384615.384615385
12764,0101000020E6100000A86E2EFEB67C52C05610035DFB644440,Cherry Gourmet Deli & Grocery 1 Inc,-73.948669,40.788921,1575 Lexington Ave,,New York,NY,10029,6214,NEW YORK ,1,384615.384615385
12767,0101000020E61000001781B1BE817552C08693347F4C594440,Ali Halal Meat And Grocery Inc,-73.836044,40.697647,11209 Jamaica Ave,,Richmond Hill,NY,11418,2452,QUEENS ,1,384615.384615385
12768,0101000020E6100000B2D47ABFD17552C05A677C5F5C584440,10410 Atlantic Ave Corp,-73.840927,40.690319,104-10 Atlantic Ave,,Ozone Park,NY,11416,,QUEENS ,1,384615.384615385
12770,0101000020E61000009A5FCD01827A52C044A4A65D4C6D4440,Julian Grocery Corp,-73.914185,40.853893,143 W Burnside Ave,,Bronx,NY,10453,5039,BRONX ,1,384615.384615385
12771,0101000020E610000021E4BCFF8F7C52C094C0E61C3C674440,NYC Best Grocery Corp,-73.946289,40.806522,260 Lenox Ave,,New York,NY,10027,5540,NEW YORK ,1,384615.384615385
12772,0101000020E6100000545227A0897552C000E5EFDE51574440,Guyana Choice Fish And Meat Market Llc,-73.836525,40.682186,10414 Liberty Ave,,Ozone Park,NY,11417,1731,QUEENS ,1,384615.384615385
12774,0101000020E6100000C24CDBBFB27C52C057B5A4A31C6A4440,3620 Finest Deli Corp,-73.94841,40.828999,3620 Broadway,,New York,NY,10031,2501,NEW YORK ,1,384615.384615385
12775,0101000020E61000009850C1E1057652C0145D177E70704440,Ali Baba Deli Grocery Corp,-73.844109,40.878433,3565 Boston Rd,,Bronx,NY,10469,,BRONX ,1,384615.384615385
12776,0101000020E61000001EA5129ED07B52C0FED5E3BED56C4440,New York Gourmet Deli And Grocery Corp,-73.934608,40.850273,177 Wadsworth Ave,Frnt 1,New York,NY,10033,3879,NEW YORK ,1,384615.384615385
12778,0101000020E6100000A3957B81596F52C02DEDD45C6E544440,Rosedale Fantastic Deli Inc,-73.739838,40.659618,14501 243rd St,,Rosedale,NY,11422,2410,QUEENS ,1,384615.384615385
12779,0101000020E61000001DE4F560527A52C0F6D214014E5F4440,Nature's Vida Corp,-73.911278,40.744568,5305 Roosevelt Ave,,Woodside,NY,11377,4238,QUEENS ,1,384615.384615385
12780,0101000020E6100000075DC2A1B77E52C05325CADE524C4440,T- L Food Market Inc /T- L Food Market Inc,-73.979958,40.596279,119 Avenue U,,Brooklyn,NY,11223,3605,KINGS ,1,384615.384615385
12781,0101000020E6100000A59E05A1BC7F52C07F6C921FF15B4440,Grand China Trading Inc,-73.995888,40.718296,90 Elizabeth St,,New York,NY,10013,5566,NEW YORK ,1,384615.384615385
12783,0101000020E6100000F5D89601677952C0C3F5285C8F604440,6903 Northern Blvd Corp,-73.896912,40.754375,6903 Northern Blvd,,Woodside,NY,11377,2246,QUEENS ,1,384615.384615385
12784,0101000020E61000006ADFDC5F3D8C52C0594FADBEBA464440,Arden Market Place Inc/ Key Food,-74.191246,40.552574,244 Arden Ave,,Staten Island,NY,10312,1229,RICHMOND ,1,384615.384615385
12787,0101000020E61000004CFE277FF77B52C0EB36A8FDD64C4440,Met Food Basics Inc,-73.936981,40.600311,2185 Coyle St,,Brooklyn,NY,11229,5120,KINGS ,1,384615.384615385
12788,0101000020E6100000A5A14621C97F52C03F8C101E6D4E4440,D & D Grocery Inc,-73.996651,40.612705,7601 18th Ave,,Brooklyn,NY,11214,1107,KINGS ,1,384615.384615385
12789,0101000020E610000026E4839ECD7952C0EE7BD45FAF6C4440,Los Corbaticas Deli Grocery Corp.,-73.903175,40.849102,1915 Anthony Ave,,Bronx,NY,10457,5305,BRONX ,1,384615.384615385
12790,0101000020E61000004BE658DE558552C0CCEEC9C3424D4440,2071 Clove Deli Corp.,-74.083366,40.6036,2071 Clove Rd,,Staten Island,NY,10304,1612,RICHMOND ,1,384615.384615385
12792,0101000020E6100000B5C2F4BD867B52C0F4A8F8BF235A4440,Hi Mango 1055 Inc,-73.930099,40.704216,1055 Flushing Ave,,Brooklyn,NY,11237,1808,KINGS ,1,384615.384615385
12793,0101000020E61000005E85949F547C52C03480B74082584440,"Lucky 5 Deli, Corp. 7",-73.942665,40.691475,370 Throop Ave,,Brooklyn,NY,11221,1443,KINGS ,1,384615.384615385
12795,0101000020E61000000306499F568152C078094E7D20514440,Us Royal Corp 1,-74.020912,40.633804,6816 5th Ave,,Brooklyn,NY,11220,6010,KINGS ,1,384615.384615385
12799,0101000020E6100000649126DE017C52C05E85949F54674440,1886 Park Ave Food Corp,-73.937614,40.80727,1886 Park Ave,,New York,NY,10035,1148,NEW YORK ,1,384615.384615385
12800,0101000020E61000003868AF3E1E8A52C0362383DC454E4440,Richmond Convenience Smoke Shop Corp.,-74.158096,40.611507,10 Akron St,,Staten Island,NY,10314,7909,RICHMOND ,1,384615.384615385
12801,0101000020E6100000A3957B81597F52C0CD3AE3FBE25C4440,Natural Fresh Market Corp,-73.989838,40.725677,53 2nd Ave,,New York,NY,10003,8606,NEW YORK ,1,384615.384615385
12802,0101000020E6100000D7DCD1FF728052C03447567E19524440,Wonder J Grocery Store Inc 5120,-74.007019,40.641403,5120 7th Ave,,Brooklyn,NY,11220,2807,KINGS ,1,384615.384615385
12804,0101000020E6100000B0CBF09F6E7F52C0CEC4742156614440,Westside Deli Grocery Inc./Westside Deli Grocery I,-73.991127,40.760441,642 9th Ave,,New York,NY,10036,3605,NEW YORK ,1,384615.384615385
12805,0101000020E6100000A774B0FECF7C52C08BC3995FCD694440,Big Apple Fruit Market Inc,-73.950195,40.82658,3544 Broadway,,New York,NY,10031,3204,NEW YORK ,1,384615.384615385
12807,0101000020E61000005B9A5B21AC7A52C00CB1FA230C6D4440,LF Food Market Corp,-73.916756,40.851933,190 W Tremont Ave,,Bronx,NY,10453,5321,BRONX ,1,384615.384615385
12808,0101000020E610000000E5EFDE517E52C0D845D1031F594440,147 Friends Grocery Corp,-73.973747,40.696259,147 Park Ave,,Brooklyn,NY,11205,2002,KINGS ,1,384615.384615385
12809,0101000020E6100000B937BF61A27B52C0431F2C63434B4440,7 Eleven 26601D,-73.931786,40.587994,2702 Knapp St,,Brooklyn,NY,11235,1012,KINGS ,1,384615.384615385
12811,0101000020E6100000C7A01342077B52C06473D53C47584440,Broadway 1 Deli Grocery Inc,-73.922318,40.689674,1363 Broadway,,Brooklyn,NY,11221,3618,KINGS ,1,384615.384615385
12812,0101000020E6100000AEBCE47FF27F52C079573D601E4E4440,"Cg&c 2 Prime Meat Market, Llc/Frank And Sal's",-73.999176,40.610302,8008 18th Ave,,Brooklyn,NY,11214,1706,KINGS ,1,384615.384615385
12813,0101000020E61000007E7214200A7B52C05DA3E5400F6D4440,45 Richman Plaza Deli Grocery Corp,-73.922493,40.852028,45 Richman Plz,,Bronx,NY,10453,6466,BRONX ,1,384615.384615385
12814,0101000020E610000022C32ADEC87852C0406B7EFCA55F4440,7 Eleven Store 35859a,-73.88726,40.747253,78-14 Roosevelt Ave,,Jackson Heights,NY,11372,,QUEENS ,1,384615.384615385
12816,0101000020E6100000C022BF7E887752C00D8D278238734440,4345 Katonah Enterprises Inc.,-73.867706,40.900162,4345A Katonah Ave,,Bronx,NY,10470,1813,BRONX ,1,384615.384615385
12817,0101000020E6100000B4E386DF4D8152C05743E21E4B514440,New Leader Helal Meat Ll Corporation,-74.020378,40.635105,6720 5th Ave,,Brooklyn,NY,11220,5410,KINGS ,1,384615.384615385
12818,0101000020E610000098FC4FFEEE8452C042EC4CA1F3504440,226 Jimmy Deli Grocery Corp,-74.077087,40.632435,226 Van Duzer St,,Staten Island,NY,10301,3231,RICHMOND ,1,384615.384615385
12820,0101000020E6100000B51666A19D7352C0DDD0949D7E604440,Flushing Food Market,-73.806496,40.753864,16002 46th Ave,,Flushing,NY,11358,3614,QUEENS ,1,384615.384615385
12821,0101000020E61000004F3DD2E0B67B52C0C170AE61866C4440,Reys Grocery Deli Corp,-73.933037,40.847851,288 Audubon Ave,,New York,NY,10033,4218,NEW YORK ,1,384615.384615385
12822,0101000020E61000005E85949F547B52C0E97E4E417E6E4440,Sherman Gourmet Deli Inc,-73.92704,40.863228,64 Sherman Ave,,New York,NY,10040,1104,NEW YORK ,1,384615.384615385
12823,0101000020E61000004E0D349F737A52C02A1A6B7F67674440,Steven Deli & Grocery Corp,-73.913307,40.807846,325 Cypress Ave,,Bronx,NY,10454,1530,BRONX ,1,384615.384615385
12824,0101000020E6100000A3772AE09E7C52C0255CC823B8674440,A & S Deli Inc,-73.947197,40.810307,2143 Adam Clayton Powell Jr Blvd,,New York,NY,10027,3008,NEW YORK ,1,384615.384615385
12825,0101000020E6100000BF1072DEFF7A52C0683C11C479544440,Gourmet Deli Grocery Corp V,-73.921867,40.659966,1098 Clarkson Ave,,Brooklyn,NY,11212,2139,KINGS ,1,384615.384615385
12826,0101000020E610000019AE0E80B87D52C00A2DEBFEB1664440,109 Spicy Gourmet Deli Inc,-73.964386,40.802307,990 Amsterdam Ave,,New York,NY,10025,2201,NEW YORK ,1,384615.384615385
12827,0101000020E61000002A1DACFF737752C09A081B9E5E6D4440,Blue Star Grocery,-73.866455,40.85445,726 Lydig Ave,,Bronx,NY,10462,2104,BRONX ,1,384615.384615385
12828,0101000020E6100000C976BE9F1A7A52C0A4897780276B4440,Rim Deli Grocery Corp 0,-73.907875,40.837143,1402 Clay Ave,,Bronx,NY,10456,1702,BRONX ,1,384615.384615385
12829,0101000020E6100000261DE560367D52C0CDE506431D4C4440,Paradise Fruit Market,-73.956444,40.594643,1402 Gravesend Neck Rd,,Brooklyn,NY,11229,4323,KINGS ,1,384615.384615385
12831,0101000020E61000003D9B559FAB8E52C0056F48A302414440,Holistic Resources Inc - DBA/ 7-Eleven 39775A 39775A,-74.229225,40.507893,6778 Hylan Blvd,,Staten Island,NY,10309,3821,RICHMOND ,1,384615.384615385
12833,0101000020E6100000B3D1393FC57852C0B83A00E2AE604440,Viva Pharmacy & Wellness,-73.887039,40.755337,8014 Northern Blvd,,Jackson Heights,NY,11372,1345,QUEENS ,1,384615.384615385
12835,0101000020E6100000A8A78FC01F7D52C04FCE50DCF1664440,7 Eleven 37194H,-73.955063,40.804256,256 W 116th St,,New York,NY,10026,,NEW YORK ,1,384615.384615385
12836,0101000020E610000041EF8D21007A52C06500A8E2C6674440,Family Dollar 11428,-73.906258,40.810757,475 Southern Blvd,,Bronx,NY,10455,4911,BRONX ,1,384615.384615385
12838,0101000020E610000063B5F97FD57652C01C0B0A83326D4440,Neill Gourmet Deli LLC,-73.856781,40.853104,1074 Neill Ave,,Bronx,NY,10461,1330,BRONX ,1,384615.384615385
12839,0101000020E6100000CB67791EDC7952C03BA759A0DD594440,Family Deli & Grill Inc.,-73.90406,40.702076,818 Onderdonk Ave,,Ridgewood,NY,11385,4236,QUEENS ,1,384615.384615385
12842,0101000020E6100000ACE3F8A1D27A52C07FA5F3E159684440,S & M Gourmet Deli Corp,-73.919106,40.815243,2810B 3rd Ave,,Bronx,NY,10455,4023,BRONX ,1,384615.384615385
12844,0101000020E6100000FBE769C0207052C03C86C77E164D4440,Always Fresh Ny,-73.751999,40.602249,1913 Cornaga Ave,,Far Rockaway,NY,11691,3513,QUEENS ,1,384615.384615385
12845,0101000020E61000000551F701487C52C0BF61A2410A564440,Maflahi Family Corp,-73.941895,40.672188,231 Kingston Ave,,Brooklyn,NY,11213,2508,KINGS ,1,384615.384615385
12847,0101000020E610000021E7FD7F9C7952C07F4B00FE29714440,BJs Wholesale Club 363,-73.900177,40.884094,184 W 237th St,,Bronx,NY,10463,4102,BRONX ,1,384615.384615385
12848,0101000020E6100000DD3F16A2437A52C0FFE7305F5E6A4440,Live Poultry Farm,-73.910378,40.831005,1167 Webster Ave,,Bronx,NY,10456,4240,BRONX ,1,384615.384615385
12849,0101000020E610000061C43E01147D52C0365CE49EAE4C4440,1709 Market Corp,-73.954346,40.599079,1709 Avenue U,,Brooklyn,NY,11229,3811,KINGS ,1,384615.384615385
12851,0101000020E61000001AE1ED41088052C0F5DBD78173524440,Yangtze Supermarket Inc,-74.000504,40.64415,4413 8th Ave,,Brooklyn,NY,11220,1513,KINGS ,1,384615.384615385
12852,0101000020E6100000B0AD9FFEB37E52C08D261763605B4440,Cozy Gourmet Inc/Cozy Gourmet Inc,-73.979736,40.713879,565 Grand St,,New York,NY,10002,4205,NEW YORK ,1,384615.384615385
12855,0101000020E61000001893FE5E0A7D52C0FAD2DB9F8B684440,Los Amigos Bakery Inc dba Bugambilias Bakery Deli,-73.953758,40.816761,1453 Amsterdam Ave,,New York,NY,10027,7410,NEW YORK ,1,384615.384615385
12856,0101000020E6100000F9C08EFF028252C0AA0A0DC4B24F4440,Vitalii Beliaiev Inc - DBA/ Bridge Market,-74.031433,40.622643,8702 3rd Ave,,Brooklyn,NY,11209,5179,KINGS ,1,384615.384615385
12858,0101000020E6100000D6FD63213A7F52C0FD4D2844C0494440,CI Food Market Corp,-73.987923,40.57618,2901 W 21st St,,Brooklyn,NY,11224,,KINGS ,1,384615.384615385
12859,0101000020E6100000E945ED7E157B52C06C09F9A067614440,"Tokyo Market, Inc.",-73.923187,40.760975,3315 Broadway,,Astoria,NY,11106,1805,QUEENS ,1,384615.384615385
12862,0101000020E610000058703FE0817952C017F37343536E4440,Fordham Fruits & Vegetables Inc/Fordham Fruits & V,-73.898552,40.861916,2450 Creston Ave,,Bronx,NY,10468,5454,BRONX ,1,384615.384615385
12863,0101000020E6100000E21E4B1FBA7A52C0323ECC5EB6674440,Felix Deli Grocery Corp /Felix Deli Grocery Corp,-73.91761,40.810253,354 Brook Ave,,Bronx,NY,10454,2113,BRONX ,1,384615.384615385
12864,0101000020E6100000F0879FFF1E7752C07575C7629B584440,Carniceria La Palma & Minimarket Corp,-73.861267,40.692242,8030 Jamaica Ave,,Woodhaven,NY,11421,1901,QUEENS ,1,384615.384615385
12866,0101000020E610000006F7031E187C52C0F92CCF83BB694440,K&J Discounts Corp,-73.938972,40.826035,26 Macombs Pl,,New York,NY,10039,1807,NEW YORK ,1,384615.384615385
12867,0101000020E610000039984D80617D52C033897AC1A7534440,Lenox Deli & Smoke Shop Inc,-73.959076,40.653557,10 Lenox Rd,,Brooklyn,NY,11226,2302,KINGS ,1,384615.384615385
12868,0101000020E6100000C26D6DE1798052C0EDD808C4EB524440,Ny Grocery Deli And Grill Corp,-74.007439,40.64782,4501 5th Ave,,Brooklyn,NY,11220,1205,KINGS ,1,384615.384615385
12869,0101000020E6100000594C6C3EAE7B52C0D09A1F7F69534440,Z & N Deli,-73.93251,40.651657,4721 Church Ave,,Brooklyn,NY,11203,3271,KINGS ,1,384615.384615385
12870,0101000020E61000003A7AFCDEA68152C0F06C8FDE70514440,68th Street Gourmet Deli Corp,-74.02581,40.636257,6803 3rd Ave,,Brooklyn,NY,11220,5802,KINGS ,1,384615.384615385
